Date,Product,Category,Quantity Sold,Unit Price,Total Revenue,Region,Profit
2024-01-07,Headphones,Accessories,7,51,357,West,-1043
2024-02-07,Keyboard,Accessories,42,22,924,West,-7476
2024-02-08,Headphones,Accessories,7,133,931,North,-469
2024-01-12,Keyboard,Accessories,15,99,1485,West,-1515
2024-01-20,Smartwatch,Wearables,42,86,3612,North,-4788
2024-02-20,Keyboard,Accessories,23,60,1380,East,-3220
2024-01-14,Laptop,Electronics,42,1375,57750,North,49350
2024-02-25,Mouse,Accessories,11,69,759,North,-1441
2024-02-08,Mouse,Accessories,20,76,1520,North,-2480
2024-01-29,Headphones,Accessories,22,104,2288,West,-2112
2024-02-27,Tablet,Electronics,37,682,25234,South,17834
2024-01-01,Mouse,Accessories,49,37,1813,West,-7987
2024-02-24,Smartwatch,Wearables,20,240,4800,North,800
2024-01-16,Smartwatch,Wearables,47,156,7332,South,-2068
2024-01-09,TV,Electronics,19,794,15086,South,11286
2024-02-06,Laptop,Electronics,6,1348,8088,West,6888
2024-01-02,Headphones,Accessories,2,119,238,South,-162
2024-01-10,Laptop,Electronics,6,928,5568,North,4368
2024-01-26,Keyboard,Accessories,15,27,405,West,-2595
2024-02-19,Tablet,Electronics,15,771,11565,West,8565
2024-02-20,Smartphone,Electronics,41,1007,41287,North,33087
2024-01-23,Keyboard,Accessories,12,36,432,South,-1968
2024-01-13,Laptop,Electronics,39,824,32136,South,24336
2024-01-05,Keyboard,Accessories,38,20,760,East,-6840
2024-02-06,TV,Electronics,18,2182,39276,West,35676
2024-01-26,TV,Electronics,23,2097,48231,East,43631
2024-01-19,Laptop,Electronics,21,1118,23478,West,19278
2024-01-20,Smartwatch,Wearables,39,389,15171,East,7371
2024-02-21,Headphones,Accessories,27,108,2916,East,-2484
2024-02-05,Keyboard,Accessories,5,45,225,North,-775
2024-01-08,Laptop,Electronics,27,1258,33966,South,28566
2024-01-22,Mouse,Accessories,28,74,2072,North,-3528
2024-01-18,Laptop,Electronics,42,939,39438,West,31038
2024-02-10,TV,Electronics,50,1668,83400,South,73400
2024-02-05,Tablet,Electronics,27,873,23571,West,18171
2024-02-18,Headphones,Accessories,6,115,690,North,-510
2024-02-18,Headphones,Accessories,19,22,418,South,-3382
2024-01-07,Mouse,Accessories,11,12,132,West,-2068
2024-02-26,Keyboard,Accessories,46,43,1978,East,-7222
2024-02-23,Keyboard,Accessories,13,97,1261,East,-1339
2024-01-20,TV,Electronics,12,987,11844,South,9444
2024-01-23,TV,Electronics,9,1514,13626,East,11826
2024-03-01,Smartphone,Electronics,26,361,9386,North,4186
2024-01-18,Laptop,Electronics,8,714,5712,East,4112
2024-02-17,Laptop,Electronics,3,1290,3870,North,3270
2024-02-11,Tablet,Electronics,15,887,13305,East,10305
2024-01-03,Headphones,Accessories,21,77,1617,South,-2583
2024-02-15,TV,Electronics,46,1506,69276,North,60076
2024-02-23,Laptop,Electronics,46,926,42596,East,33396
2024-02-17,TV,Electronics,6,913,5478,West,4278
2024-01-16,Mouse,Accessories,42,60,2520,West,-5880
2024-01-01,Smartphone,Electronics,25,776,19400,West,14400
2024-01-01,Mouse,Accessories,4,38,152,South,-648
2024-02-26,Headphones,Accessories,24,41,984,West,-3816
2024-02-09,Headphones,Accessories,38,22,836,North,-6764
2024-02-01,Keyboard,Accessories,24,51,1224,South,-3576
2024-02-27,Smartphone,Electronics,13,1193,15509,South,12909
2024-02-26,Mouse,Accessories,8,59,472,South,-1128
2024-01-31,TV,Electronics,32,2285,73120,East,66720
2024-01-31,Tablet,Electronics,50,560,28000,West,18000
2024-02-06,Mouse,Accessories,44,27,1188,East,-7612
2024-01-03,Headphones,Accessories,2,108,216,North,-184
2024-01-23,Laptop,Electronics,38,742,28196,West,20596
2024-02-18,Tablet,Electronics,30,616,18480,South,12480
2024-01-25,TV,Electronics,47,1782,83754,South,74354
2024-02-23,Mouse,Accessories,36,14,504,South,-6696
2024-01-11,Keyboard,Accessories,24,14,336,South,-4464
2024-02-10,Smartwatch,Wearables,47,302,14194,East,4794
2024-02-03,Headphones,Accessories,38,33,1254,West,-6346
2024-02-08,Laptop,Electronics,39,989,38571,South,30771
2024-02-28,Tablet,Electronics,33,711,23463,East,16863
2024-01-22,Tablet,Electronics,8,311,2488,South,888
2024-02-25,Tablet,Electronics,2,802,1604,South,1204
2024-02-19,Headphones,Accessories,21,67,1407,North,-2793
2024-01-07,Smartwatch,Wearables,27,272,7344,West,1944
2024-02-05,Tablet,Electronics,45,250,11250,North,2250
2024-02-11,Smartphone,Electronics,33,626,20658,West,14058
2024-02-07,Smartwatch,Wearables,46,334,15364,North,6164
2024-01-25,Mouse,Accessories,12,19,228,West,-2172
2024-01-31,TV,Electronics,47,2481,116607,West,107207
2024-01-20,Smartwatch,Wearables,27,124,3348,East,-2052
2024-02-27,TV,Electronics,17,815,13855,West,10455
2024-02-19,Keyboard,Accessories,45,86,3870,East,-5130
2024-02-06,Smartwatch,Wearables,31,239,7409,North,1209
2024-02-19,Keyboard,Accessories,7,49,343,North,-1057
2024-02-20,Smartphone,Electronics,22,993,21846,South,17446
2024-01-31,Keyboard,Accessories,9,56,504,East,-1296
2024-01-02,Mouse,Accessories,3,58,174,North,-426
2024-01-09,TV,Electronics,18,1702,30636,South,27036
2024-02-26,Smartphone,Electronics,7,644,4508,North,3108
2024-01-24,Smartwatch,Wearables,1,376,376,East,176
2024-02-21,Keyboard,Accessories,5,11,55,North,-945
2024-02-19,Mouse,Accessories,17,20,340,South,-3060
2024-02-18,Laptop,Electronics,43,1251,53793,East,45193
2024-02-27,TV,Electronics,34,878,29852,South,23052
2024-01-30,Mouse,Accessories,46,22,1012,South,-8188
2024-02-20,TV,Electronics,13,609,7917,South,5317
2024-01-03,Smartphone,Electronics,42,503,21126,North,12726
2024-01-07,TV,Electronics,10,2013,20130,West,18130
2024-01-06,Mouse,Accessories,22,61,1342,West,-3058
2024-01-28,Smartphone,Electronics,33,1166,38478,West,31878
2024-01-21,Smartwatch,Wearables,41,112,4592,West,-3608
2024-02-05,Laptop,Electronics,20,1492,29840,North,25840
2024-02-02,TV,Electronics,39,1383,53937,West,46137
2024-01-20,Smartwatch,Wearables,9,345,3105,East,1305
2024-01-05,Keyboard,Accessories,31,41,1271,North,-4929
2024-02-05,Smartphone,Electronics,49,926,45374,South,35574
2024-02-25,Smartphone,Electronics,25,410,10250,East,5250
2024-03-01,Mouse,Accessories,32,22,704,East,-5696
2024-02-18,Smartwatch,Wearables,48,286,13728,East,4128
2024-02-13,Mouse,Accessories,19,62,1178,East,-2622
2024-01-31,Headphones,Accessories,13,137,1781,North,-819
2024-02-27,Keyboard,Accessories,25,55,1375,East,-3625
2024-01-13,Keyboard,Accessories,30,59,1770,South,-4230
2024-02-04,Laptop,Electronics,32,1016,32512,South,26112
2024-01-30,Laptop,Electronics,5,1239,6195,North,5195
2024-02-09,Mouse,Accessories,17,78,1326,North,-2074
2024-01-01,Smartphone,Electronics,5,938,4690,South,3690
2024-02-25,Smartwatch,Wearables,7,359,2513,West,1113
2024-02-20,TV,Electronics,50,2487,124350,South,114350
2024-01-06,Tablet,Electronics,24,731,17544,West,12744
2024-02-11,TV,Electronics,30,1754,52620,East,46620
2024-01-31,Keyboard,Accessories,18,42,756,East,-2844
2024-02-23,Smartphone,Electronics,10,325,3250,East,1250
2024-02-18,Tablet,Electronics,38,685,26030,North,18430
2024-02-05,TV,Electronics,17,2257,38369,East,34969
2024-02-10,TV,Electronics,45,1378,62010,East,53010
2024-01-10,TV,Electronics,44,1092,48048,North,39248
2024-02-29,Keyboard,Accessories,23,28,644,South,-3956
2024-01-01,Smartwatch,Wearables,50,245,12250,South,2250
2024-02-06,Smartwatch,Wearables,7,195,1365,North,-35
2024-01-31,Headphones,Accessories,10,91,910,North,-1090
2024-01-28,TV,Electronics,23,1943,44689,East,40089
2024-02-28,TV,Electronics,50,968,48400,North,38400
2024-02-16,Mouse,Accessories,49,19,931,East,-8869
2024-01-06,Keyboard,Accessories,30,59,1770,West,-4230
2024-01-11,Headphones,Accessories,30,20,600,West,-5400
2024-02-20,TV,Electronics,11,917,10087,South,7887
2024-02-21,Smartphone,Electronics,5,354,1770,East,770
2024-02-22,Tablet,Electronics,2,424,848,South,448
2024-01-07,Mouse,Accessories,12,77,924,North,-1476
2024-01-22,Tablet,Electronics,2,788,1576,North,1176
2024-01-31,TV,Electronics,28,896,25088,West,19488
2024-02-11,Headphones,Accessories,29,86,2494,North,-3306
2024-01-12,Tablet,Electronics,44,212,9328,South,528
2024-01-26,Laptop,Electronics,39,1291,50349,South,42549
2024-02-26,Laptop,Electronics,4,1037,4148,East,3348
2024-01-19,Keyboard,Accessories,41,100,4100,West,-4100
2024-01-19,TV,Electronics,32,950,30400,North,24000
2024-01-08,Keyboard,Accessories,34,64,2176,South,-4624
2024-02-08,Laptop,Electronics,26,1451,37726,North,32526
2024-02-07,Smartphone,Electronics,24,902,21648,West,16848
2024-01-26,Smartwatch,Wearables,31,216,6696,South,496
2024-01-08,Tablet,Electronics,46,464,21344,East,12144
2024-02-26,Headphones,Accessories,10,129,1290,South,-710
2024-02-16,Smartphone,Electronics,38,536,20368,West,12768
2024-02-25,Smartphone,Electronics,35,720,25200,North,18200
2024-01-11,Mouse,Accessories,16,63,1008,South,-2192
2024-01-31,Tablet,Electronics,15,729,10935,South,7935
2024-02-10,TV,Electronics,9,901,8109,West,6309
2024-02-03,Laptop,Electronics,1,711,711,South,511
2024-01-07,TV,Electronics,16,1505,24080,North,20880
2024-02-08,Keyboard,Accessories,41,15,615,East,-7585
2024-03-01,Keyboard,Accessories,28,45,1260,West,-4340
2024-01-22,Tablet,Electronics,18,214,3852,South,252
2024-01-20,Smartphone,Electronics,25,431,10775,North,5775
2024-02-19,Smartwatch,Wearables,14,161,2254,West,-546
2024-01-26,Headphones,Accessories,29,122,3538,North,-2262
2024-01-04,Tablet,Electronics,39,828,32292,West,24492
2024-01-16,Smartwatch,Wearables,33,73,2409,South,-4191
2024-02-04,Headphones,Accessories,37,36,1332,West,-6068
2024-01-06,Laptop,Electronics,7,1151,8057,East,6657
2024-02-05,TV,Electronics,49,1024,50176,West,40376
2024-01-07,TV,Electronics,8,2162,17296,North,15696
2024-01-12,Smartwatch,Wearables,14,212,2968,North,168
2024-02-24,Mouse,Accessories,44,71,3124,North,-5676
2024-02-03,TV,Electronics,8,1619,12952,West,11352
2024-02-18,TV,Electronics,20,2414,48280,North,44280
2024-01-21,TV,Electronics,2,2217,4434,West,4034
2024-03-01,Smartwatch,Wearables,49,354,17346,East,7546
2024-01-05,Smartphone,Electronics,2,645,1290,East,890
2024-02-02,Keyboard,Accessories,42,24,1008,North,-7392
2024-02-08,Laptop,Electronics,46,1450,66700,East,57500
2024-01-22,Smartphone,Electronics,31,511,15841,North,9641
2024-01-17,TV,Electronics,15,876,13140,West,10140
2024-01-27,Mouse,Accessories,7,39,273,East,-1127
2024-01-06,Headphones,Accessories,35,95,3325,North,-3675
2024-02-05,Laptop,Electronics,13,1031,13403,East,10803
2024-02-26,Headphones,Accessories,14,45,630,South,-2170
2024-02-14,Smartphone,Electronics,38,1000,38000,North,30400
2024-02-20,Keyboard,Accessories,21,45,945,East,-3255
2024-01-21,Smartphone,Electronics,20,876,17520,East,13520
2024-02-16,Smartphone,Electronics,27,998,26946,North,21546
2024-01-06,Smartphone,Electronics,44,704,30976,West,22176
2024-02-28,TV,Electronics,18,879,15822,West,12222
2024-01-03,Smartwatch,Wearables,8,330,2640,South,1040
2024-02-10,Laptop,Electronics,24,1125,27000,West,22200
2024-02-20,Headphones,Accessories,26,96,2496,East,-2704
2024-02-11,Smartphone,Electronics,27,409,11043,South,5643
2024-02-10,Mouse,Accessories,23,53,1219,South,-3381
2024-03-01,Laptop,Electronics,3,1012,3036,North,2436
2024-02-01,TV,Electronics,31,2000,62000,South,55800
2024-01-01,Smartphone,Electronics,11,1091,12001,West,9801
2024-01-28,Tablet,Electronics,9,309,2781,West,981
2024-01-21,Tablet,Electronics,2,483,966,East,566
2024-01-20,Smartphone,Electronics,32,1026,32832,North,26432
2024-02-22,Headphones,Accessories,35,70,2450,South,-4550
2024-02-13,Smartwatch,Wearables,12,167,2004,North,-396
2024-01-21,Smartwatch,Wearables,20,99,1980,East,-2020
2024-01-25,Tablet,Electronics,4,857,3428,North,2628
2024-01-22,Smartwatch,Wearables,44,179,7876,North,-924
2024-02-06,Laptop,Electronics,23,1049,24127,East,19527
2024-01-11,TV,Electronics,34,2234,75956,East,69156
2024-01-10,Headphones,Accessories,30,134,4020,North,-1980
2024-02-14,Headphones,Accessories,46,22,1012,West,-8188
2024-01-02,Smartwatch,Wearables,42,377,15834,West,7434
2024-01-06,TV,Electronics,34,750,25500,North,18700
2024-02-12,Keyboard,Accessories,41,76,3116,West,-5084
2024-01-05,Tablet,Electronics,15,571,8565,North,5565
2024-02-22,Laptop,Electronics,50,1278,63900,South,53900
2024-01-22,Headphones,Accessories,15,71,1065,East,-1935
2024-01-22,Mouse,Accessories,27,10,270,East,-5130
2024-01-12,Laptop,Electronics,11,774,8514,East,6314
2024-01-09,Smartwatch,Wearables,19,390,7410,South,3610
2024-02-18,Smartphone,Electronics,8,575,4600,West,3000
2024-01-24,Smartphone,Electronics,2,1148,2296,East,1896
2024-02-03,Mouse,Accessories,38,61,2318,North,-5282
2024-02-09,Tablet,Electronics,49,390,19110,West,9310
2024-03-01,Tablet,Electronics,37,658,24346,North,16946
2024-02-16,Mouse,Accessories,46,15,690,West,-8510
2024-01-21,Mouse,Accessories,48,69,3312,North,-6288
2024-01-23,Mouse,Accessories,16,41,656,East,-2544
2024-01-20,Tablet,Electronics,9,460,4140,West,2340
2024-01-11,TV,Electronics,39,1057,41223,East,33423
2024-02-05,Mouse,Accessories,29,22,638,North,-5162
2024-02-10,TV,Electronics,9,1997,17973,North,16173
2024-01-10,TV,Electronics,34,1279,43486,West,36686
2024-02-21,Smartphone,Electronics,35,654,22890,South,15890
2024-01-31,Laptop,Electronics,28,871,24388,West,18788
2024-02-05,Headphones,Accessories,6,20,120,North,-1080
2024-02-05,Smartwatch,Wearables,22,232,5104,East,704
2024-01-07,Smartphone,Electronics,28,517,14476,West,8876
2024-01-15,TV,Electronics,2,1838,3676,East,3276
2024-02-14,Smartphone,Electronics,42,302,12684,West,4284
2024-02-09,Mouse,Accessories,24,9,216,North,-4584
2024-02-28,Laptop,Electronics,40,979,39160,North,31160
2024-02-02,Headphones,Accessories,23,42,966,West,-3634
2024-01-30,Headphones,Accessories,49,109,5341,North,-4459
2024-02-17,Mouse,Accessories,23,49,1127,West,-3473
2024-02-06,Headphones,Accessories,16,137,2192,East,-1008
2024-02-05,Smartphone,Electronics,31,443,13733,South,7533
2024-01-01,Smartwatch,Wearables,11,137,1507,East,-693
2024-01-29,Keyboard,Accessories,15,23,345,South,-2655
2024-01-23,Keyboard,Accessories,32,62,1984,East,-4416
2024-02-15,Mouse,Accessories,44,11,484,North,-8316
2024-02-11,Headphones,Accessories,32,38,1216,North,-5184
2024-02-19,Headphones,Accessories,15,60,900,South,-2100
2024-01-22,Smartphone,Electronics,7,1106,7742,South,6342
2024-02-02,Headphones,Accessories,44,22,968,West,-7832
2024-02-06,Mouse,Accessories,28,37,1036,East,-4564
2024-01-27,TV,Electronics,7,1242,8694,West,7294
2024-02-25,Smartwatch,Wearables,35,66,2310,South,-4690
2024-01-09,Mouse,Accessories,18,73,1314,East,-2286
2024-02-13,Keyboard,Accessories,6,41,246,East,-954
2024-01-14,Mouse,Accessories,27,6,162,East,-5238
2024-01-29,Laptop,Electronics,1,1485,1485,West,1285
2024-01-28,Smartwatch,Wearables,17,305,5185,South,1785
2024-02-20,Tablet,Electronics,15,893,13395,West,10395
2024-02-01,TV,Electronics,21,2345,49245,North,45045
2024-01-26,Keyboard,Accessories,3,91,273,West,-327
2024-01-11,Mouse,Accessories,12,8,96,East,-2304
2024-02-20,Mouse,Accessories,49,30,1470,South,-8330
2024-01-06,Tablet,Electronics,11,433,4763,West,2563
2024-02-09,Headphones,Accessories,4,143,572,North,-228
2024-01-03,Headphones,Accessories,38,86,3268,East,-4332
2024-02-28,Smartwatch,Wearables,3,391,1173,West,573
2024-01-24,Smartphone,Electronics,49,682,33418,North,23618
2024-01-05,Keyboard,Accessories,10,29,290,East,-1710
2024-01-03,Smartphone,Electronics,5,995,4975,North,3975
2024-01-30,Laptop,Electronics,9,1012,9108,North,7308
2024-01-31,Laptop,Electronics,22,1245,27390,North,22990
2024-01-24,Smartwatch,Wearables,17,125,2125,South,-1275
2024-01-08,TV,Electronics,11,1676,18436,East,16236
2024-01-02,Smartwatch,Wearables,41,96,3936,North,-4264
2024-02-11,Mouse,Accessories,39,6,234,East,-7566
2024-02-23,Laptop,Electronics,24,1303,31272,North,26472
2024-02-17,Mouse,Accessories,38,36,1368,East,-6232
2024-01-06,TV,Electronics,32,1196,38272,South,31872
2024-01-13,Smartwatch,Wearables,47,194,9118,North,-282
2024-02-29,Smartphone,Electronics,14,945,13230,East,10430
2024-02-24,TV,Electronics,38,775,29450,South,21850
2024-01-02,Laptop,Electronics,38,1233,46854,East,39254
2024-01-03,Tablet,Electronics,44,226,9944,West,1144
2024-02-04,Headphones,Accessories,17,90,1530,West,-1870
2024-01-27,Laptop,Electronics,49,1028,50372,South,40572
2024-02-21,Tablet,Electronics,27,203,5481,North,81
2024-02-06,Headphones,Accessories,33,28,924,South,-5676
2024-01-01,Laptop,Electronics,8,1047,8376,West,6776
2024-02-26,Headphones,Accessories,50,123,6150,East,-3850
2024-02-14,Tablet,Electronics,11,599,6589,East,4389
2024-01-28,Smartwatch,Wearables,2,207,414,South,14
2024-02-21,Headphones,Accessories,22,57,1254,South,-3146
2024-01-31,Tablet,Electronics,35,782,27370,West,20370
2024-01-08,TV,Electronics,31,1994,61814,North,55614
2024-01-21,Smartwatch,Wearables,44,174,7656,West,-1144
2024-01-24,Mouse,Accessories,6,9,54,East,-1146
2024-02-29,Headphones,Accessories,22,130,2860,East,-1540
2024-01-15,Headphones,Accessories,14,103,1442,South,-1358
2024-01-06,Tablet,Electronics,15,332,4980,East,1980
2024-01-07,Keyboard,Accessories,41,79,3239,East,-4961
2024-01-07,Mouse,Accessories,50,62,3100,North,-6900
2024-01-28,Headphones,Accessories,28,49,1372,West,-4228
2024-01-07,Laptop,Electronics,37,967,35779,West,28379
2024-01-27,Smartphone,Electronics,8,1145,9160,North,7560
2024-02-10,Mouse,Accessories,28,78,2184,North,-3416
2024-01-31,Tablet,Electronics,48,582,27936,West,18336
2024-01-25,Headphones,Accessories,21,88,1848,East,-2352
2024-03-01,Smartwatch,Wearables,17,226,3842,West,442
2024-02-04,TV,Electronics,8,2414,19312,West,17712
2024-02-23,Keyboard,Accessories,44,10,440,East,-8360
2024-01-26,Smartphone,Electronics,1,824,824,West,624
2024-01-29,Keyboard,Accessories,25,96,2400,East,-2600
2024-02-10,Smartphone,Electronics,8,1073,8584,North,6984
2024-02-02,Keyboard,Accessories,18,97,1746,South,-1854
2024-02-28,Tablet,Electronics,41,397,16277,East,8077
2024-02-23,Keyboard,Accessories,31,34,1054,East,-5146
2024-02-23,Smartwatch,Wearables,45,309,13905,South,4905
2024-02-12,Tablet,Electronics,35,558,19530,West,12530
2024-02-20,Headphones,Accessories,32,121,3872,North,-2528
2024-02-07,Smartphone,Electronics,31,1177,36487,West,30287
2024-02-22,TV,Electronics,14,2330,32620,North,29820
2024-01-02,TV,Electronics,34,2425,82450,North,75650
2024-02-13,Headphones,Accessories,14,90,1260,West,-1540
2024-02-12,Keyboard,Accessories,50,59,2950,South,-7050
2024-02-12,Headphones,Accessories,12,94,1128,North,-1272
2024-01-15,Mouse,Accessories,37,26,962,West,-6438
2024-01-29,TV,Electronics,4,1898,7592,East,6792
2024-03-01,Keyboard,Accessories,2,56,112,South,-288
2024-02-05,TV,Electronics,29,794,23026,West,17226
2024-01-23,Laptop,Electronics,14,855,11970,West,9170
2024-02-15,Keyboard,Accessories,38,62,2356,South,-5244
2024-01-28,TV,Electronics,47,1508,70876,East,61476
2024-01-16,Tablet,Electronics,10,850,8500,South,6500
2024-01-24,Headphones,Accessories,41,114,4674,West,-3526
2024-01-01,Headphones,Accessories,22,23,506,South,-3894
2024-01-22,Mouse,Accessories,37,74,2738,East,-4662
2024-02-24,Tablet,Electronics,40,858,34320,West,26320
2024-01-29,Mouse,Accessories,37,32,1184,East,-6216
2024-02-02,Laptop,Electronics,43,1153,49579,South,40979
2024-02-06,Headphones,Accessories,47,126,5922,East,-3478
2024-02-02,Tablet,Electronics,8,639,5112,West,3512
2024-01-05,Mouse,Accessories,37,36,1332,East,-6068
2024-02-20,Mouse,Accessories,20,5,100,South,-3900
2024-01-09,Smartphone,Electronics,42,349,14658,South,6258
2024-01-22,TV,Electronics,20,1428,28560,North,24560
2024-02-27,Headphones,Accessories,5,33,165,West,-835
2024-01-29,Mouse,Accessories,32,22,704,South,-5696
2024-01-07,Smartphone,Electronics,10,1141,11410,South,9410
2024-02-02,Smartphone,Electronics,34,767,26078,East,19278
2024-01-22,Mouse,Accessories,35,36,1260,East,-5740
2024-02-05,Laptop,Electronics,42,804,33768,West,25368
2024-02-06,Smartwatch,Wearables,46,113,5198,West,-4002
2024-01-05,Smartwatch,Wearables,25,285,7125,West,2125
2024-01-28,Headphones,Accessories,31,74,2294,North,-3906
2024-01-08,Mouse,Accessories,14,44,616,North,-2184
2024-01-23,Keyboard,Accessories,2,96,192,West,-208
